text,sentiment,original_text
nya sifat jajah tangkap milik massa hasil musyawarah buka inpirasi rakyat hirau tindak anarkis bentrok mahasiswa aparat cukong cukong nikmat,1,Biasa nya sipat penjajah menangkap siapa yg memiliki masa.. tanpa hasil musyawarah terbuka...  Kalau inpirasi raknyat  tidak dihiraukan tindakan anarkis pun terjadi.. bentrok mahasiswa dan aparat pun terjadi.  Cukong cukong pun menikmati..
moga adik adik demonstran mahasiswa kuat lindung allah amin,0,semoga adik adik dan parademo semua mahasiswa di beri kekuatan dan dilindungi oleh Allah SWT amiin
moga rakyat cinta nkri bujuk benci anak bangsa negara ustad ulama radikal cinta khilafah pki antek asing amin yra,1,"Semoga rakyat semakin  mencintai NKRI, dijauhkan dari bujukan para pembenci sesama anak bangsa &amp; negara, ustad dan ulama radikal,  pecinta khilafah &amp; pki  serta antek asing.  Amin YRA.🇮🇩🇮🇩🇮🇩"
gass air mata aka biar mampus rusuh,0,"Jangan gass air mata, Aka 47 aja, biar MAMPOOSSSS kalau rusuh"
demo orang peduli masyarakat indonesia,1,"Yang berdemo, adalah orang 2 yang peduli, ke adaan masarakat indonesia skarang."
ya perintah suasana ricuh kayak,0,Ya yang di inginkan pemerintahkan ini suasana ricuh kayak beginikan  ?
lindung mahasiswa ya allah harap,1,"Lindungilah mahasiswaku ya Alloh, hanya mereka lah harapanku"
demo negara otoriter sia sia savedemokrasi,0,"Demo di negara otoriter hanya sia sia ! <br><a href=""http://www.youtube.com/results?search_query=%23savedemokrasi"">#savedemokrasi</a>"
tolak jabat periode tolak bbm tolak butuh barang pokok agraria ubah iklim ekstrim tuntut bagus moga unjuk rusuh kasihan orang tua terima anak sekolah rumah lecet sudut mahasiswa sudut polisi keluarga sedih pulang pulang babak babak bur tinggal dunia tugas bayang panas panas puasa haus teriak teriak suara rakyat damai provokasi sih provokasi setan bentuk manusia,1,"Selain tolak jabatan 3periode, tolak naiknya BBM, tolak naiknya kebutuhan barang pokok, dan masalah agraria, seharusnya ada satu lagi yaitu masalah perubahan iklim ekstrim, tapi tuntutan diatas sudah bagus.<br> semoga demo kedepannya tidak rusuh lagi kasihan orang tuanya pasti ndk terima kalau anaknya yang disekolahkan tinggi tinggi datang kerumah ada lecet, ndk dari sudut mahasiswa saja dari sudut polisi juga pasti punya keluarga sedih juga kalau pulang pulang babak belur atau meninggal dunia kan padahal mereka hanya mengerjakan tugas dari yang lebih atas, ndk bayangkang panas panas disana puasa hausss teriak teriak untuk menyuarakan rakyat la tiba tiba dari keadaan damai terus ada provokasi. Fiks sih yang provokasi itu setan dalam bentuk manusia."
hidup mahasiswa,1,Hidup mahasiswa
asa periode joko widodo bagus presiden mahasiswa dukung demo minyak joko widodo bilang menteri,0,perasaan 3 periode buat pak jokowi bagus presidennya saya sebagi mahasiswa mendukung...demo juga karena minyak semua naik kan ? Nah itu pak jokowi udah bilang menterinya kemana
inti orang indonesia gampang provokasi,1,Intinya orang indonesia gampang terprovokasi
tolong tanggap aspirasi mahasiswa mahasiswa wakil jerit hati rakyat,1,Tolong tanggapi aspirasi mahasiswa.mahasiswa mewakili jeritan hati rakya.
kerja kasih unjuk anarkis,0,"Kurang kerjaan ini,udah dikasih demo malah anarkis."
maknyahatizsamarkytjngancarikpasalokahirnyakaykginigkbisajumpapemimpinsasaranpenjabatzjadisasaranrakytmkntkmknhk diperhatikanrakytnaikanginsamamahasiswanyamknyajnganmacsmzokcmknbng bodoh,0,Maknya.hatizsama.rkyt.jngan<br>Carik.pasal.ok.ahirnya.kayk.gini.<br>Gkbisajumpapemimpin..sasaran.<br>Penjabatzjadi.sasaran.rakytmkntkmkn.<br>HK diperhatikan.rakytnaikanginsama.<br>Mahasiswanya.mknyajngan.macsmzok.<br>Cmknbng bgk..
rakyat bahagia mahasiswa ajar bodoh beda dor terus,0,Padahal rakyat kecil sangat bahagia cuma mahasiwa yg terpelajar dan bodoh tak bisa bedakan dor saja tak ada gunanya jd penerus
ricuh bantai mahasiswa becus baca situasi kondisi biaya pintar keblinger mahasiswa pintar sih demo bikin rusuh pacar habis uang orang tua lihat maudy ayunda cinta laura cerdas merekademo adu cerdas benci paham dosen dor,0,"Kl sdh ricuh bantai aja semuanya Pak... Mahasiswa ga becus baca situasi dan kondisi.. dibiayai bukannya pintar malah keblinger.. mahasiswa skrng pinternya apa sih, selain demo,bikin rusuh, pacaran, ngabisin uang ortu,liat tuh Maudy Ayunda &amp; cinta Laura bs ga kalian lebih cerdas dari mereka???<br>Demo itu tentang adu kecerdasan bukan kebencian paham ga??? Kl sy dosen sdh sy do semua"
asli aksi massa demo nasi bungkus,0,Ini asli aksimasademi nasi bungkus. 😂😂😂
jokowi lengser ricuh,0,Slama JOKOWI BELUM LENGSER maka kericuhan AKAN TETAP TERJADI
saran gue unjuk rawan rusia ukraina bantu ricuh rugi negara,0,"Saran gua yaang demo baik jadi relawan aja ke Rusia Ukraina bantu kesana dari pada disini buat ricuh aja, kerugian negara  aja"
akibat mulut pimpin salah lihat akibat,0,Akibat mulut pemimpin yg salah ucap. lihat tuh akibatnya.
hai mahasiswa kalai susup nih mahasiswa,0,Hai MAHASISWA... INIKAH YANG KALAIAN INGINKAN ???<br>Sudah bukan PERNYUSUP  lagi nih !!!<br>Sudah hampir MAHASISWA semua ini
atur negara ribet demo pandemi susah sulit,0,Kalao aturan negeri ini ga ribet...pasti ga bakalan ada demo... Masa pandemi yg begitu susah justru apa2 di persulit.
mahasiswa bikin bangsa kacau,0,Mahasiswa hanya bikin bangsa tamba kacau
alhamdulillah moga mahasiswa indonesia sehat amin,1,Alhamdulillah semoga mahasiswa Indonesia sehat selalu amiin
biadab suka unjuk pki biadab mahasiswa mahasewa joko widodo bilang joko widodo gakmau periode membrontak pki pembrontak mahasiswa biadab,0,Kalau yang biadap suka demo terus itu pki biadap bukan mahasiswa tapi mahasewa. Kan pak jokowi sudah bilang kalau pak jokowi gakmau 3 priode kok masih saja membrontak. Pki kan pembrontak seperti mahasewa biadap itu
mending mundur korban gelimpang kau tahan ego guna masyarakat bangsa rakyat reaksi kau bela bentuk bodoh sanggup tata kelola bangsa,0,"Mendingan mundur secara legowo dari pada nambah banyak korban bergelimpangan, jangan kau pertahankan egomu yg tak berguna untuk masyarakat dan bangsa ini sehingga rakyat sampai bereaksi, jangan kau membela diri inilah bentuk kebodohan dan ketidak sanggupan mu dalam tata kelola bangsa ini"
perna tuju joko widodo periodekrn amanah pemimpinjanjix palsudan rakyat menjeritkami sesal memeilih joko widodo,0,Saya tidak perna setuju jika jokowi 3periode<br>Krn mereka tidak amanah sbgai pemimpin<br>Janjix palsu<br>Dan hanya membuat rakyat kecil menjerit<br>Kami menyesal telah memeilih jokowi
moga petinggi negara amanah,1,smoga para petinggi negara akn lbh amanah lg
rakyat gerah kayak negara kacau balau kabul mundur urus negara mundur baik rakyat paham negara negara bikin rakyat nya sejahtera,0,rakyat udah gerah kayaknya negara makin kacau balau. makanya pak kabulkan saja pada mundur klo memang ga mampu lagi ngurus negara. atau klo ga mau mundur perbaiki semuanya.. masa rakyat yang harus paham dan nurut apa kata negara. harusnya negara bikin rakyat nya sejahtera
janji dpr pembohongkasih janji wkt putus gt hidup mahasiswahidup ubah,1,"Berjanji DPR pembohong...kasih waktu untuk janjinya dalam wkt dekat keputusannya apa gt, Hidup Mahasiswa...Hidup Perubahan"
demo makassar rusuh makassar kadru rusuh asing hidup suka rusuh,0,"Demo di Makasar pasti rusuh itu sudah pasti di Makasar kan banyak kadrunya, ada kadrun pasti ada rusuh nggak asing lagi memang itu kehidupan dia suka rusuh"
terima apriasi mahasiswatapi agap apriasi mahasiswa,1,"Menerima aja Apriasi mahasiswa,,,tapi gak di agap Apriasi mahasiswa"
tembak mati aja oknumquot bikin rusuh bikin macet rusak gw rakyat kerja ganggu demo bawaquot nama rakyat rakyat kau bela,0,"TEMBAK MATI AJA OKNUM&quot; YG BIKIN KERUSUHAN, BIKIN MACET MERUSAK <br>GW RAKYAT YG MAU KERJA JADI TERGANGGU, GA USAH DEMO BAWA&quot; NAMA RAKYAT, RAKYAT MANA YG KAU BELA?"
unjuk makassar rusak suci ramadan,0,Ini yg demo di Makasar sudah merusak ke sucian bulan romadhon
ngambil upah unjuk kasih pelajaranikut tauarah tuju nyapenjarakan unjuk,0,"Yg ngambil upah demo itu pun harus dikasih pelajaran,ikut ikutan tanpa tau.arah dan tujuan nya,penjarakan semua yg demo itu."
haus kuasa rakyat korban aparat kambing hitam,0,"Haus akan kekuasaan , rakyat jadi korban aparat jadi kambing hitam"
joko widodo periode indosiar hancur periode gc bayang wakil rakyat gc peduli ya,0,Jokowi Masi 2 priode aja Indosiar udah hancur apa lagi 3 priode GC terbayangkan la tapi para wakil rakyat kok gc peduli ya
baba berkataperjuanganku mudah lawan jajah anak lawan bangsa sendiriquot,0,"Baba Berkata_Perjuanganku lebih mudah karena melawan penjajah, namun anak ku,melawan bangsa sendiri&quot;."
bagus terima kasih polisibravo semangat bela negara,1,Nah ini baru bagus.. terimakasih BPK polisi..bravo semangat trs membela negara
bodoh orang pintar mahasisa,0,jng mau di bodohi orang pinter wahai mahasisa
indonesia maju sdm kelas mahasiswa otak otak,0,"Indonesia tidak akan pernah maju dengan SDM sekelas Mahasiswa saja tidak punya otak, kalaupun punya otak tidak digunakan!!!"
pliss bunuh dingin panas,0,pliss kalian gini sama aja saling membunuh. bukannya mendingin malah memanas.
mtak ktu mahasiswa tinggal pkiran ku mrneh rjim dolim,0,Mtak ktu ge mhasiswa tinggal pkiran ku mrneh rjim yg dolim
jakarta hancur nya preseden joko widodo lanjut nya perang dunia mesarakat indonesia perang indonesia malu tetangga negara tertawa,0,Bukan terakhir tapi jakarta akan hancur semua nya kalo preseden jokowi masih mau melanjut kan bukan nya perang dunia tapi mesarakat indonesia yng akan perang indonesia malu sama tetangga negara lain di tertawa kan..
ko polisi berani tangan kosong,0,Ko polisi g berani tangan kosong🤘
joko widodo cinta rakyat mundurkasian rakyat kesini melarat,0,"Kalo pak jokowi cinta rakyat ,lebih baik mundur.kasian rakyat makin kesini makin melarat."
media bijaksana saksi alas polisi jalur,0,"..media yang bijaksana, bisa menyaksikan alasan kepolisian atas jalur benar ( sebab sebab sebenarnya )"
moga buka mata luhut jabat,1,Semoga bisa membuka mata pak luhut dan juga pejabat lainnya..
bom gpp,0,Di bom aja gpp
demo melemparimerusakdst,0,"Demo kok hrs melempari,merusak,dst"
aksi demonstrasi april tindak nyata nista agama hormat ibadah puasa isi giat doazikiramal tahan nafsuamarahdengkibenci jokowidodo salah tuntut merekameraka ganggu umat islam puasa polisitni warga masyarakat merekaelakukan aksi demonstrasi merka demo orang orang kafir mengahalangi perintah allah ibadah puasa pukul orang salah ria bunuh takbirmana suaramafud mmana suara mui noda puasa suara basalamaabdul somad suci isi hawa nafsuamarahkebencianmenganiaya umat islam sendirimasihkah islam rahamatan lil alamin umat islam manusia umumnyaluara nista ibada puasa ampun terjadiwualaualam,1,"Aksi Demonstrasi 11 april 2022 ini adalah Tindakan nyata penistaan Agama karena tidak menghormati Ibadah Bulan Puasa yang seharusnya di isi dgn kegiatan Doa,zikir,amal dgn menahan Nafsu,Amarah,Dengki,Benci terhadap siapapun apalagi kepada Jokowidodo yang tdk bersalah dalam tuntutan mereka.<br>Meraka telah mengganggu umat islam lain yang berpuasa POLISI,TNI dan Warga masyarakat yang ada di sekitar tempat  merekaelakukan Aksi Demonstrasi Merka semua pendemo adalah orang orang kafir yang mengahalangi Perintah Allah swt dalam beribadah di Bulan Puasa ini malah memukul orang tak bersalah dengan Teriakan Bunuh dan Takbir.<br>Mana suara.Mafud M,Mana suara MUI Tentang penodaan Bulan Puasa  ini Mana Suara Basalama,Abdul somad dimana kalian semua saat Bulan Suci ini di isi dgn Hawa nafsu,Amarah,kebencian,menganiaya umat Islam sendiri.<br>Masihkah islam itu Rahamatan lil alamin bagi umat islam dan manusia pada umumnya.<br>Luara biasa penistaan ibada bulan Puasa ini  bagaimana mau dapat ampunan kalau cara seperti ini  terjadi.Wualaualam.."
provokator hati hati masuk neraka,0,Provokator = hati hati masuk neraka.
mahasiswa anarkis wakil mahasiswa wakil,0,"Mahasiswa anarkis, saya TIDAK PERNAH merasa diwakili mahasiswa. Mereka mewakili dirinya sendiri"
tonjol pas ricuh doang,0,Yang ditonjolkan pas ricuhnya doang 😅
demo taruh nyawa ayo joko widodo sudah jabat harga alami naik minyak goreng bahan bakar mesin,0,Demo taruhannya nyawa.. Ayo pak jokowi sudahi masa jabatanmu. Harga mengalami kenaikan minyak goreng dan bahan bakar mesin.
demo pahlawan juang ckckckckck,0,Demo hanya ingin terlihat seperti pahlawan dan pejuang ckckckckck
malu negara menjukan presuden jokowe rakyat setujuhendak nya sadar beradaf,0,Malu dengan negara laen ini menjukan bahwa presuden jokowe gak ada rakyat yg setuju.hendak nya sadar cebong gk beradaf
rasa sulitny rakyat tani nyesal aq pilih,0,Kalian tidak merasakan sulitny kami rakyat petani kecil nyesal AQ milih dia
taku maju teru,0,Jangan taku maju teru
joko widodo dah bilang periode mahasiswi bahasquot periode lawak,0,"Kan jokowi dah bilang nggk 3 periode, mahasiswi ini ngapain bahas&quot; 3 periode Lawak😂"
bukti sdm rendah,0,Bukti SDM rendah
pol sii mahasiswangajak unjuk ya gpp lindung uud beedemo krasiyg keruh kisruh kayak pol siinya dalang wijoko monis,0,Yg koplak ini poli sii apa mahasiswa<br>Ngajak demo ya gpp ta itu dilindungi uud45 beedemo krasi<br>Yg buat keruh kisruh kayaknya poli siinya dan dalangnya wijoko monis
demo mahasiswa tunggang,1,Demo mahasiswa tentu ada yang menunggangi.
si,0,Kenapa si setiap tahun sllu terjadi seperti ini
hidup tnitni brsama rakyat plisi pmbla pjabat serakah,0,Hidup TNi.TNI brsama rakyat ..plisi pmbla pjabat serakah
moga sukses mahasiswa,1,Semoga sukses tuk mahasiswa
mahasiswa didik,0,Mahasiswa tidak berpendidikan
presidenya aturanya demosoalnya sisi suka,0,Siapapun presidenya dan bagaimanapun aturanya pasti ada demo..<br>Soalnya di sisi lain pasti ada yg gak suka ...
elu rusuh,0,Elu rusuhnya
mahasiswa unjuk anarkis didik preman ciri indonesia kasihan bangsa heran bangsa pecah,0,Mahasiswa demo anarkis... Berpendidikan koq caranya seperti preman... Ini ciri2 masa depan Indonesia.. kasihan bangsa ini...  Jgn heran kalau kedepannya bangsa ini akan terpecah...
polisi pintar banget bilang propokasiotak jahat nya polisi jalanmau nangkap polisimahasiswa rakyat bersatusiapa tangkap cumn diamklo diam ya nya kayak gthumalah lemahdn males satu unjuk kembalikarna rakyat mahasiswa indoklo tangkap diam,0,"Polisi ni pinter bnget d blng ad yg propokasi,otak jahat ny Polisi dh jalan,mau nangkap siapa  km pk polisi,mahasiswa dn rakyat bersatu,siapa yg d tangkap jngn cumn diam,klo diam y akn selama ny kyak gthu,malah tambah lemah/dn males untuk bersatu kembali untuk demo kembali,karna rakyat dn mahasiswa d indo,klo ada yg d tangkap hnya diam saja."
joko widodo periode unjuk,1,Udah jelas Jokowi tidak mau 3 periode apa yang di demo
bunuh dpr itukarna dpr setan nya,0,"Bunuh dpr itu,karna DPR itu setan nya,"
akibat rakus kuasa,1,Akibat rakus kekuasaan.
mahasiswa anjeng,0,Mahasiswa anjeng
tembak berontak,0,Tembak pemberontak
kasihan polisi negeri kacau bijak senjata pimpin tni polri senjata karet jaga antisipasi yakin susup anatkasi kapentingan mahasiswa syukur zaman coba zaman orba sedih mahasiswa trisakti korban,0,Kasihan Para polisi. Negri makin kacau oleh kebijakan. Apalagi tak bersenjata. Harusnya para pimpinan TNI atau polri tetap aja bersenjata karetnya sebagai jaga diri dan antisipasi. Karena kuyakin BEM pasti banyak disusupi anatkasi demi kapentingan yg bukan mahasiswa. Syukuri jaman sekarang. Coba jaman orba sangat sedih banyak mahasiswa Trisakti korban.
majuterus mahasiswa,0,majuterus mahasiswa ..
mahasiswa maha sewa,0,Kalian mahasiswa jangan mau jadi maha sewa....😂😂😂
mahasiswa,0,mahasiswa luar biasa👏🏻👏🏻👏🏻👏🏻
umur pemuda tegak adil,0,PANJANG UMUR PEMUDA PENEGAK KEADILAN 🔥❤️🇮🇩
pager kasih setrum pencet bentarquot,0,"tu pager kasih setrum aja, kalau naik pencet bentar&quot;"
pakai keras selesai,0,"Sekarang siapa yang pakai kekerasan., malah TIDAK menyelesaikan masalah"
teruuuuuuuuusssssshajaaarrr dpr makan tiduur,0,Teruuuuuuuuussssss..hajaaarrr dpr yg hanya makan tiduur
tuai padi milik kitatapi rindu tinggal rindu bapak mamak tanggung beban,0,Untuk menuai padi milik kita.tapi kerinduan tinggal hanya kerinduan bapakmu dan mamakmu sekarang banyak menanggung beban..
emng niat nya nangkapp menurutny anarkis main tangkap aja laskar mati bunuh bunuh bebas aja merka bawa senjata,0,Emng niat nya mau nangkapp siapapun menurutny anarkis main tangkap aja.. <br>6 laskar mati dibunuh yg bunuh bebas aja.. Jelas merka gak bawa senjata apa apa..
demo memecahbelah satu kitakita adu domba bangsa lainsbb takut negara indonesia maju nahi periode joko widodo tolak keras unjuk tiada,0,"Demo yang akan memecahbelah persatuan kita...kita jangan mau di adu domba bangsa lain..sbb mereka takut kalo negara indonesia maju, mengenahi 3 periode jelas pak jokowi menolak keras mengapa malah ada demo yang tiada gunanya"
oalah unjuk lo bikin susah,0,Oalah demo Lo bikin susah
kah unjuk damai ricuh kekerasankalo perang pergi ukrania puas lo,0,Gak bisa kah demo dengan damai selalu dengan kericuhan dan kekerasan..<br>Kalo mau perang pergi sana ke ukrania supaya puas lo pada
niat nya bikain kacau negara sok bela rakyat,0,Memang niat nya bikain kacau negeri😴😴😴 sok bela rakyat
percaya joko widodo jatuh indonesia malaysia ekonomi rosak rakyat tambah susahambil iktibar rakyat indonesia,0,Percayalah jika Jokowi dijatuhkan Indonesia akan jadi seperti Malaysia yg ekonominya rosak rakyat jadi bertambah susah.ambil iktibar wahai rakyat Indonesia sekalian...
macan tidur digagngu jabat wancana jgsn ngoceh,0,Ini lah kalo macan lagi tidur digagngu.  Makanya penjabat harus tegas memberikan wancana jgsn asal ngoceh
orang tuaanak sd adil inisadarlah khianat negeri,0,Jangan kan orang tua..anak SD pun tahu akan ketidak adilan ini...sadarlah wahai para penghianat negri
lihat wahay pejabatketika rakyat sependapatdan rakyat khianatiini terjadisampai perang saudara terjadikarena ulah khianat negeri,0,Lihatlah wahay pejabat....ketika rakyat sudah tidak sependapat..dan rakyat merasa di khianati...ini lah yang terjadi...sampai kapan perang saudara ini terjadi..karena ulah kalian para penghianat negri
