text,sentiment,original_text
wahsiapa bilang rakyattidak makankecuali kerja demotidak kerjayalapar,1,Wah..siapa bilang rakyat..tidak dapat makan.kecuali kerjanya demo.tidak mau kerja..ya..lapar lah..
jelas draf asli undang undang cipta kerja lihat rakyat hoaks bohong belaka,0,"cuma penjelasan tapi tidak ada draf aslinya UU cipta kerja yang diperlihatkan kepada rakyat sama dengan hoaks atau kebohongan belaka,.."
banyak bohong rakyat hoaks sebenarnyapak takut tuhanberapa kali sakit hati rakyat indonesia,1,"Pak bapak kebanyakan bohong sama rakyat, jadi yang bapak sampaikan itu Hoaks yang sebenarnya.<br>Pak bapak tidak takut sama tuhan?<br>Berapa kali bapak menyakiti hati rakyat Indonesia???"
negara aksi anarkis ya gebuk polisi amerika belanda hong kong demo tertib ya aman,1,"Di negara manapun aksi anarkis ya pasti digebuk polisi, amerika, belanda, hong kong dll, kalau demonya tertib ya pasti aman-aman saja"
percaya bbc,1,Percaya BBC ?
salah,0,salah siapa
hajar,1,betul hajar
keras kepala manusia demo indonesia presiden astagfirullah hajar demo rezim laknat,0,sudah tahu begini jangan keras kepala manusia adanya demo-demo indonesia kurang apa presidennya sudah sebaik itu masih kurang astagfirullah hajar saja para pendemo itu razim laknat
astaghfirullah,1,Astaghfirullah
polri polisi haram,0,Polisi polisi haram
hai bawa anak panah demo aparat,0,Hai kamu yang bawa anak panah siapa dulu pendemo atau aparat
hai anak baca paham uu anak cakap jelas presiden anak anak,0,Hai anak baca dulu dan pahami uu itu anak jangan  asal cakap   .kurang jelas penjelasannya presiden   wahai anak-anakku
edan ambul rusak,1,edan banget ambulan sampai dirusak
cepat sembuh indonesia,1,Cepat sembuh indonesia ku
ya ampun tindas perintah negara umat islam minoritas tindas fisik mental kayak burma uyghur lainbelum cerita kakek nenek zaman jajah,1,"Ya ampun berlebihan banget yang bila kita ditindas oleh pemerintah. Di negara lain umat islam minoritas benar-benar ditindas secara fisik dan mental kayak di burma, uyghur dan lain-lain....belum lagi kalau kita ingat cerita kakek nenek waktu jaman penjajahan dulu"
warga percaya pandemi anti maskeranti psbb,0,Semua warga sudah tidak percaya pandemi... Anti masker...anti psbb
wahh masuk bbc internasional kena sanksi pbb ham tuh,0,Wahh ini kalau masuk BBC Internasional bakal kena sangsi PBB Bagian HAM tuh
baca tulis otak otak presiden,1,Baca dari tulisan otak lain bukan otak bapak Presiden sendiri
demo paham ruu omnibus hukum bodoh mahasiswa demo buruh cita cita mahasiswa buruh mending bobok rumah,0,"Demo? Banyak yang tidak paham kalian itu RUU omnimbus law itu bodoh, mahasiswa demo buruh, cita-cita mahasiswa cuma jadi buruh???? <br>Mending bobok saja kalian dirumah."
mahasiswa segitu bego ya bilang makan hoaks mahasiswa logika pikir,0,"Itu mahasiswa segitu banyak apa dikira pada bego-bego ya sampai dibilang kemakan hoaks. Mereka itu mahasiswa Bung, punya logika pada bisa mikir itu"
laku polisi sikap,1,yang mukul itu berlaku polisi yang tidak punya sikap
coba tuh atas terjun langsung lihat kondisi enak tunggu lapor lihat media hem,1,"COBA TUH PARA ATASAN TERJUN LANGSUNG LIHAT KONDISI<br>kan enak daripada menunggu laporan sama lihat dari media, kan kurang ............ hemm"
tunggang tunggang penting rakyat fathur bem ugm,0,KAMI MEMANG DITUNGGANGI. YAITU DITUNGGANGI KEPENTINGAN RAKYAT - Fathur BEM UGM
mahkamah konstitusi lobi perintah ratus persen diserahinpercaya mk wkwkk,1,Yakin MK tidak dilobi dulu sama pemerintah?  Yakin mau seratus persen diserahin/percaya sama MK? Wkwkk
malas harga polisi laku brutal,0,Kalau seperti ini jadi malas mau menghargai polisi ... Kelakuannya brutal
tau tugas polisi berat tangan rakyat hidup derita tambah,0,"KAMI TAU TUGAS PAK POLISI BERAT, TAPI TIDAK BEGITU CARANYA JUGA PAK KALAU MENANGANI RAKYAT. HIDUP KITA MENDERITA PAK, JANGAN DITAMBAH LAGI"
simak moga sukses ya,1,Ikut menyimak semoga sukses selalu ya
inti benci polisi,0,Intinya saya benci polisi!
begal kau anjing,0,"Begal kau pukuli seperti itu tidak apa-apa anjing,"
aduh inibukan anarkis tangkap aniaya mati rumah sakit tni warga jaga tniya ya aparat balas matikenapa tangkap aniaya hal zionis komunismedari warga air wudu,0,aduh ini...bukan yang anarkis ditangkap malah dianiaya ada yang mati ditempat -ada yang dirumah sakit bila TNi dan warga tidak dijaga TNi...ya atau tidak ya bisa aparat dibalas mati...?kenapa sudah ditangkap dianiaya ini sama halnya zionis komunisme...dari warga forkabi air whudu.
perintah sikap demonstran anarkis hei kabar polisi brutal aman,0,"Kalau pemerintah bersikap tegas dengan demonstran yang anarkis, hei,,,,, bagaimana kabarnya dengan polisi yang brutal,,, aman-aman saja kan,,"
rugi demo anarkis donganda orang pintar didik hasut orang tanggung pakai akal sehat,0,Kalau sudah begini siapa yang rugi....? Demo boleh-boleh saja tapi jangan anarkis dong..anda kan orang pintar dan berpendidikan masa mau dihasut sama orang-orang yang tidak bertanggung jawab...? Pakai akal yang sehat dong....????
iya salah polisi nya,0,wwkwkwkwwkw lah iya masa salah polisi nya...
orang lindung gebuk,0,Orang dilindungin dong bukan digebukin
rusuhlebih rusuh hina petinggi bangsat,0,RUSUH??LEBIH RUSUH LEBIH HINA KALIAN PARA PETINGGI BANGSAT!!!
logika mudahjika atur ketenagakerjaan ubah uu cipta kerja sah paksa hasil musyawarah mufakat mik mati demo sesuai buruh jabat buruh,0,"Logikanya mudah...jika memang aturan-aturan ketenagakerjaan tidak ada yang berubah, lalu buat apa uu cipta kerja disahkan secara paksa?. tidak ada sama sekali hasil musyawarah dan mufakat. Justru mic di matikan! Adanya demo berarti ada yang tidak sesuai dengan buruh. Karena pejabat bukanlah buruh!!!!!"
penjara polisi,0,Penjarakan saja itu polisi
orang tarik unibuslaw reda tindak anarkis polisi brutal makan uang negara otak waras,1,Ini orang bukannya menarik unibuslaw untuk mereda malah menindak lanjuti yang anarkis...  polisi brutal sekali kalau makan uang megara .. otak tidak waras
kadal gurun makan duit ikut bodoh saudara buka hati pikir bodoh kadal gurun,0,KADAL GURUN yang makan duitnya... pengikutnya dibodoh-bodohi mau saja... saudaraku buka hati dan pikiranmu... jangan mau dibodoh-bodohi sama KADAL GURUN....!
draf nya,1,Draft nya mana?
negara demokrasi dapat tangkap,0,Ini negara demokrasi berpendapat sedikit aja ditangkap
ruu papar isi,1,Kalau memang tidak benar kenapa di dalam RUU itu tidak di paparkan isinya????
percaya mk,1,Masih percaya sama MK?
ham,0,MANA HAM?
percaya omnibuslaw hoaks percaya versi bantah perintah masa celaka rakyat,1,LEBIH BAIK PERCAYA OMNIBUSLAW YANG KATANYA HOAX DARI PADA PERCAYA VERSI BANTAHAN PEMERINTAH DAN TERNYATA DIMASA DEPAN MALAH MENCELAKAKAN RAKYAT
massa polisi sengaja bentur,0,Massa dengan polisi sengaja dibentur🥺
rakyat anarkis polisikarena polisi halang demoingat akhirat sumpah kepala taruh kitab suci,1,rakyat tidak akan anarkis kalau tidak ada polisi..karena polisi penghalang untuk demo.....🔥🔥🔥ingat akhirat Anda sudah disumpah dikepala anda ditaruh kitab suci..
pimpin rakyat makan uang rakyat pakai hati nurani pimpin bangsa,1,para pemimpin rakyat yang makan uang rakyat pakai hati nuranimu untuk memimpin bangsa ini
demo demo hm,0,"Katanya saya ingin demo , tiba saatnya didemo ..... hmm 🙃"
dikit ditunggangimungkin perintah tunggang usaha,1,dikit-dikit ditunggangi....mungkin pemerintah pak  yang ditunggangi pengusaha.
dalang nyasemoga allah lancar ketemu dalang nya masalah iniamin,0,"Di balik semua ini pastinya ada DALANG NYA...semoga ALLAH memberi kelancaran supaya bisa ketemu DALANG NYA ,di balik permasalahan ini..<br><br>AMIN"
tugas polisi ayom masyarakat main wajib sanksi polisi main,1,"Mana tugas kepolisian yang mengayomi masyarakat, kok malah main pukul saja.... wajib diberi sanksi polisi yang main pukul begitu saja"
ulah dpr dpr pola bentuk rusuh,0,Ini semua terjadi karena ulah dpr. Dpr yang kakean pola. maka terbentuklah kerusuhan ini.
jokowi sebar hoaxberi rakyat jamin kata,0,PAK JOKOWI LAH YANG MENYEBAR HOAX<br><br>Beri rakyat jaminan atas perkataan bapak.
suruh ketua dpr hadap demo demo erti,0,"Suruh ketua DPR yang menghadapi pendemo jangan di dalam saja, supaya pendemo bisa mengerti"
takut bangsa bijak perintah tri,1,Kami justru lebih takut akan masa depan bangsa ini melihat segala kebijakan yang pemerintah buat pak mentri.
hoaks astaghfirullah,1,Hoaks yang benarnya kapan astaghfirullah
merdeka,1,Merdeka
hajar polisi brutal suruh demo,0,"Hajar saja pak polisi,, agar tidak brutal seperti itu,,, siapa suruh demo😝😝😝😝😝"
demo demo jelasdemonya,0,Demo-demo tidak jelas.demonya.
polisi ya polisi tni tni rakyat cinta tentara nasional indonesia,1,polisi ya polisi bukan TNI…TNI bersama rakyat kami cinta TNI
tangkap jera tindak tanggap beda balas,0,"Lalu apabila hanya ditangkap baik-baik setelah itu dikeluarkan, apakah akan membuat seseorang jera atau apakah akan membuat seseorang tidak mau melakukannya lagi? Sehingga diperlukan tindakan tegas. (menurut saya) (apabila ada tanggapan yang berbeda boleh dibalas punya saya ini)"
asa polisi buat salah anarkis laku masyarakat dasar salah demo rusak demo rusak baca berita daerah demo ujung anarkis nih,0,"Saya rasa polisi tidak akan berbuat demikian apabila seorang itu tidak bersalah.  Anarkis yang dilakukan masyarakat itukan pada dasarnya salah, demo boleh, merusak jangan. Tapi bagaimana demo dengan tanpa merusak? Kalau baca berita lebih banyak, banyak kok daerah-daerah yang demo tetapi tidak berujung anarkis, jadi bagaimana nih?"
huru hara hara era jokowi,1,huru hara di erA jokowi
kambing hitam,1,Mau mengkambing hitam kan siapa lagi????
dukung jokowi kondisi kayak yabg asa sulitdrafnya ya jokowi,0,Kalau pendukung pak jokowi kondisi sekarang baik-baik saja kayaknya. <br>Padahal yabg saya rasa sama sulit.<br>Drafnya ada tidak ya pak jokowi
maaf sah,1,"Maaf mau tanya, memang sudah disahkan atau belum?"
standar ganda ya demo pukul aparat aksi anarkis biasaagar perhati perintah aparat pukul demo rusuh langgar hak asasi manusia,0,standar ganda ya.. <br>-pendemo memukul aparat atau melakukan aksi anarkis adalah biasa..agar diperhatikan pemerintah<br>-aparat memukul pendemo karena rusuh = Itu adalah pelanggaran hak asasi manusia1!1!1!
fasilitas minggu minggu bangun hutan gundul tanam tumbuh segitu marah hutan bakar gundul perintah marah,0,fasilitas umum seminggu atau 2 minggu juga bisa dibangun lagi lah ini hutan-hutan gundul bisa tidak menanam lagi sampai dia tumbuh seperti semula baru segitu saja sudah marah-marah hutan saja yang dibakar digunduli sama pemerintah dia tidak marah kok.
anarki basmi anarki ribut,1,"anarki harus dibasmi, anarki yang buat keributan ."
brutal polisi tindak tegasjangan masyarakat coba bayang alas,0,Kebrutalan polisi juga perlu ditindak tegas<br>Jangan hanya dari masyarakatnya <br>Coba bayangkan yang dipukuli tanpa alasan itu anda
aspirasi dengar rusuh,0,Kalau aspirasinya didengar pasti tidak akan ada kerusuhan.
mahasiswa orang bodoh paham undang undang hoaks suara dapat,0,Mahasiswa itu bukan orang bodoh. Mereka paham dengan UU dan apa lagi soal hoaks. Makanya mereka menyuarakan pendapat...
viral keberutalan pelosok dunia,0,Viralkan keberutalan ini sampai ke pelosok dunia
ya pukulpukulnya pelan ajamasak kasih sate,0,"Ya harus di pukul,pukulnya pelan aja.masak dikasih sate."
sayang mahasiswabukan buruh,0,"Sayang mahasiswa,bukan buruh."
eh polisi pukul ramai yahkalau takut,0,eh polisinya kok memukul kalau sudah ramai yah??kalau sendiri kenapa memang? takut!
ya allah indonesia,0,Ya Allah INDONESIA 😭😭😭😭😭😭😭🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩
kawan kecewa jadi atastapi anggap coba introspeksi tolak undang undang tersebutalangkah uji materi mahkamah konstitusi kekerasanitu jalan terbaiksemoga sehat hindar covid,0,Kawan-kawan Saya juga sangat kecewa atas kejadian di atas..<br>Tapi mengapa kita selalu menganggap diri kita yang paling benar ?<br>Coba introspeksi diri dulu 😀<br>Kalau mau menolak UU tersebut<br>Alangkah baiknya kita membuat Uji materi ke MK tanpa kekerasan..<br>Itu mungkin jalan terbaik<br>Semoga kita sehat selalu dan terhindar dari Covid<br>😇😇
omong kosong belaka pimpin,0,Itu hanyalah omong kosong belaka dari seorang pemimpin
mahasiswa bodoh ya,1,Mahasiswa kok bodoh yah
ya allah kendali hati nurani jokowi niat adu rakyat aparat buka hati nikmat uang rakyat allah akbar,0,"Ya Allah semakin TiDaK terkendali, dimana hati nurani kamu jokowi apa memang niat mengadu rakyat Dan aparat, buka hati kamu yang kamu nikmati ITU uang rakyat allahu akbar"
mahfud rusuh pemerintahkalau rakyat rusuh rakyat salah asap api pakkalau anarkis sulit cari demo damaiamp susup rakyat gerak jutaanpemerintah negara hidup damai tentram aturanquot tindas rakyat,1,"Pak Mahfud yang membuat rusuh awalnyakan pemerintah,kalau sekarang rakyat sekarang membuat rusuh kenapa rakyat yang disalahkan pak. Tidak mungkin ada asap kalau tidak ada api pak.....kalau sudah anarkis susah pak mau cari siapa yang demo damai&amp; penyusup karena rakyat sudah bergerak jutaan....pemerintah tidak membuat negara ini hidup damai tentram tapi malah membuat aturan&quot; yang menindas rakyat."
demo munculsudah percaya,0,"Terus kemana waktu demo ,,sekarang baru muncul..<br>sudah tidak percaya"
presiden rakyat hoaks olah rakyat cerna beda sadar bentuk kecewa rakyat aduh perintah peka rakyat,1,Kata presiden Rakyat termakan hoaks? Seolah-olah rakyat tidak bisa mencerna dan membedakan. Sepertinya belum sadar kalau ini bentuk kekecewaan rakyat. Aduh bagaimana ini. Pemerintah rupanya tidak pernah peka terhadap rakyat.
brutal demo aparat sorot,1,Brutalitas pendemo terhadap aparat kapan disorot?
sakit hati ya perintah rakyat segitu rakyat,0,Pernah sakit hati apa ya pemerintah sekarang sama rakyat kok bisa sampai segitunya sama rakyat?
teroris muncul sakit hati olah oknum zalim,1,ingat teroris itu muncul Karna ada yang sakit hati Karna olah oknum yang zalim
rakyat percaya jokowi,0,rakyat sudah tidak percaya pak jokowi
demo mahasiswa anak tentara nasional indonesia anak polisi anak preman balas dendam takut oknum polisi brutal,1,"kalau yang demo mahasiswa itu anak TNI ,anak polisi ,anak preman apakah ini tidak akan ada balas dendam? <br>tidak takutkah oknom polisi itu dengan kebrutalannya"
satu pecah polisi maju yang mudah gulung keliling maju serentak niscaya rakyat indonesia kuasa,1,Bersatulah kalian jangan terpecah bila polisi maju dan meyerang kalian sangatlah mudah menggulung mereka cukup kelilingi mereka dan kalian maju serentak niscaya kalianlah rakyat indonesia yang akan berkuasa
pilih presiden demo pilih demo,0,"Lah kalian yang memilih presiden itu lalu kalian ikut demo, ingatlah itu pilihan kalian sendiri tidak usah didemo"
percaya kata jokowi sayangn kata jokowi bukti sesuai nyata tolak paksa senang hati percaya kata jokowi jokowi presiden,1,"Rasanya ingin mempercayai perkataan Jokowi tetapi sayangnya hampir semua perkataan Jokowi itu terbukti tidak sesuai dengan kenyataannya bahkan bertolak belakang. Jadi terpaksa dengan senang hati saya tidak mempercayai perkataan Jokowi, bahkan saya bertanya apakah Jokowi itu seorang Presiden."
polisi enak polisi ayom brutal tni sabar,0,Kok polisinya enak banget pukulnya..  polisi itu mengayomi bukan brutal sperti itu..    lebih baik tni lebih sabar..
anak anak bangsa demo anarkisaneh,1,"Katanya, anak-anak masa depan bangsa, tapi demo kok buat anarkis.....aneh..."
brutal anarkis,0,tidak akan brutal kalau kamu tidak anarkis
heran demo dasar hoaks mudah mudah mahasiswa tameng penting mafia takut maju sistem investasi tenaga kerja organisasi buruh enak kuasa buruh sapi perah,0,"Heran demo bisa terjadi atas dasar hoax.  Mudah-mudahan Mahasiswa tidak dijadikan tameng kepentingan mafia yang takut akan kemajuan sistem investasi dan tenaga kerja. <br><br>Yang jelas, organisasi Buruh tidak akan bisa seenaknya menguasai buruh sebagai sapi perah"
polisi stres,0,polisi stres
putus mahkamah konstitusi pihak rakyat jokowitunjukkan putus mahkamah konstitusi pihak rakyat,1,Saat ini mana ada keputusan MK yang berpihak pada rakyat ...Jokowi<br>Tunjukkan 1 saja keputusan MK yang berpihak pada rakyat
mahkamah konstitusi nya pro perintah bohong rakyat menang uji materi mk beli jujur hamba uang uang uang,1,"MK NYA PRO PEMERINTAH SAMA SAJA BOHONG. DARI 6 TAHUN YANG LALU RAKYAT TIDAK PERNAH MENANG UJI MATERI DI MK, SUDAH DIBELI SEMUANYA SUDAH TIDAK ADA YANG JUJUR. SEMUANYA MENGHAMBA DENGAN UANG UANG UANG"
indonesia menangispemimpin bertahta bengis duli rakyat menang,1,INDONESIA MENANGIS<br>PEMIMPIN YANG BERTAHTA SEMAKIN BENGIS <br>TIDAK PERDULI RAKYAT MENANGIS
mahmud md oh mahmud md idola perintah zalim zalim anggap malaikat damai rakyat rezim zalim,0,"Mahmud MD oh Mahmud MD, kamu yang aku idolakan sebelumnya ternyata setelah kamu ada didalam pemerintahan yang zalim, kamu malah ikuti kezaliman itu dan sepertinya kamu masih menganggap dirimu sebagai malaikat pendamai antara rakyat dan rezim zalimmu"
remaja indonesia,0,Kenapa saat saya remaja indonesia menjadi begini?
cabut sudah bodoh rakyat bodoh,1,"Kalau ini tidak benar, ini tidak benar kenapa tidak kamu CABUT…sudah jangan bodohi rakyat terus, cukup bodoh itu ada pada kalian saja 😬😬"
jokowi isi uu omnibuslaw fakta halaman draf uu cipta kerja ubah ketuk palu ya anggota partai presiden boneka partai sikap cabut omnibus law bubar dpr rezim dpr wakil rakyat rakyat puas turun turun jokowi salah boneka kepala negara boneka partai rakyat temu minggat lihat bebek henti represif massa aksi massa aksi kambing hitam yudisial tinjau omong kosong mahkamah konstitusi kroni rezim percaya mkbuktinya tanah kendeng rakyat kendeng menang pabrik semen bebas tahan massa aksi revolusi,0,"Jokowi saja tidak tahu isi uu omnibuslaw. faktanya halaman draft uu cipta kerja berubah, padahal suda ketuk palu. Ya begini kalau anggota partai ditunjuk jadi presiden. cuma jadi BONEKA PARTAI. Maka, saya menyatakan sikap: <br>1. Cabut omnibuslaw sekarang!<br>2. Bubarkan DPR di rezim ini yang tidak ada gunanya sama sekali. DPR wakil rakyat, tapi jika rakyat tidak puas kalian harus turun.<br>3. Turunkan jokowi, dia memang tidak salah. Tapi dia hanya jadi boneka. Apa jadinya kepala negara jika menjadi boneka partai. Rakyat ingin bertemu malah minggat lihat bebek.<br>4. Hentikan represif terhadap massa aksi,  sudah jelas massa aksi hanya dikambing hitamkan.<br>5. Judicial review omong kosong, MK masih jadi kroni-kroni rezim sekarang. Maka dari itu, kami tidak prcaya MK.<br>Buktinya di tanah kendeng, rakyat kendeng menang namun masih ada pabrik semen.<br>5. bebaskan tahanan massa aksi. <br>6. REVOLUSI !!"
